season,week,game_type,home_team,away_team,home_score,away_score,home_rest,away_rest,result
2008,2,REG,DEN,SD,39,38,6,7,1
2008,2,REG,NYJ,NE,10,19,7,7,-9
2008,2,REG,CLE,PIT,6,10,7,7,-4
2008,2,REG,DAL,PHI,41,37,8,8,4
2008,3,REG,ATL,KC,38,14,7,7,24
2008,3,REG,BUF,OAK,24,23,7,7,1
2008,3,REG,CHI,TB,24,27,7,7,-3
2008,3,REG,MIN,CAR,20,10,7,7,10
2008,3,REG,NE,MIA,13,38,7,7,-25
2008,3,REG,NYG,CIN,26,23,7,7,3
2008,3,REG,TEN,HOU,31,12,7,14,19
2008,3,REG,WAS,ARI,24,17,7,7,7
2008,3,REG,DEN,NO,34,32,7,7,2
2008,3,REG,SEA,STL,37,13,7,7,24
2008,3,REG,SF,DET,31,13,7,7,18
2008,3,REG,BAL,CLE,28,10,14,7,18
2008,3,REG,IND,JAX,21,23,7,7,-2
2008,3,REG,PHI,PIT,15,6,6,7,9
2008,3,REG,GB,DAL,16,27,7,6,-11
2008,3,REG,SD,NYJ,48,29,8,8,19
2008,4,REG,CAR,ATL,24,9,7,7,15
2008,4,REG,CIN,CLE,12,20,7,7,-8
2008,4,REG,JAX,HOU,30,27,7,7,3
2008,4,REG,KC,DEN,33,19,7,7,14
2008,4,REG,NO,SF,31,17,7,7,14
2008,4,REG,NYJ,ARI,56,35,6,7,21
2008,4,REG,TB,GB,30,21,7,7,9
2008,4,REG,TEN,MIN,30,17,7,7,13
2008,4,REG,OAK,SD,18,28,7,6,-10
2008,4,REG,STL,BUF,14,31,7,7,-17
2008,4,REG,DAL,WAS,24,26,7,7,-2
2008,4,REG,CHI,PHI,24,20,7,7,4
2008,4,REG,PIT,BAL,23,20,8,8,3
2008,5,REG,BAL,TEN,10,13,6,7,-3
2008,5,REG,CAR,KC,34,0,7,7,34
2008,5,REG,DET,CHI,7,34,14,7,-27
2008,5,REG,GB,ATL,24,27,7,7,-3
2008,5,REG,HOU,IND,27,31,7,14,-4
2008,5,REG,MIA,SD,17,10,14,7,7
2008,5,REG,NYG,SEA,44,6,14,14,38
2008,5,REG,PHI,WAS,17,23,7,7,-6
2008,5,REG,DEN,TB,16,13,7,7,3
2008,5,REG,ARI,BUF,41,17,7,7,24
2008,5,REG,DAL,CIN,31,22,7,7,9
2008,5,REG,SF,NE,21,30,7,14,-9
2008,5,REG,JAX,PIT,21,26,7,6,-5
2008,5,REG,NO,MIN,27,30,8,8,-3
2008,6,REG,ATL,CHI,22,20,7,7,2
2008,6,REG,HOU,MIA,29,28,7,7,1
2008,6,REG,IND,BAL,31,3,7,7,28
2008,6,REG,MIN,DET,12,10,6,7,2
2008,6,REG,NO,OAK,34,3,6,14,31
2008,6,REG,NYJ,CIN,26,14,14,7,12
2008,6,REG,TB,CAR,27,3,7,7,24
2008,6,REG,WAS,STL,17,19,7,14,-2
2008,6,REG,DEN,JAX,17,24,7,7,-7
2008,6,REG,ARI,DAL,30,24,7,7,6
2008,6,REG,SEA,GB,17,27,7,7,-10
2008,6,REG,SF,PHI,26,40,7,7,-14
2008,6,REG,SD,NE,30,10,7,7,20
2008,6,REG,CLE,NYG,35,14,15,8,21
2008,7,REG,BUF,SD,23,14,14,7,9
2008,7,REG,CAR,NO,30,7,7,7,23
2008,7,REG,CHI,MIN,48,41,7,7,7
2008,7,REG,CIN,PIT,10,38,7,14,-28
2008,7,REG,KC,TEN,10,34,14,14,-24
2008,7,REG,MIA,BAL,13,27,7,7,-14
2008,7,REG,NYG,SF,29,17,6,7,12
2008,7,REG,STL,DAL,34,14,7,7,20
2008,7,REG,HOU,DET,28,21,7,7,7
2008,7,REG,GB,IND,34,14,7,7,20
2008,7,REG,OAK,NYJ,16,13,7,7,3
2008,7,REG,WAS,CLE,14,11,7,6,3
2008,7,REG,TB,SEA,20,10,7,7,10
2008,7,REG,NE,DEN,41,7,8,8,34
2008,8,REG,BAL,OAK,29,10,7,7,19
2008,8,REG,CAR,ARI,27,23,7,14,4
2008,8,REG,DAL,TB,13,9,7,7,4
2008,8,REG,DET,WAS,17,25,7,7,-8
2008,8,REG,MIA,BUF,25,16,7,7,9
2008,8,REG,NE,STL,23,16,6,7,7
2008,8,REG,NO,SD,37,32,7,7,5
2008,8,REG,NYJ,KC,28,24,7,7,4
2008,8,REG,PHI,ATL,27,14,14,14,13
2008,8,REG,HOU,CIN,35,6,7,7,29
2008,8,REG,JAX,CLE,17,23,14,7,-6
2008,8,REG,PIT,NYG,14,21,7,7,-7
2008,8,REG,SF,SEA,13,34,7,7,-21
2008,8,REG,TEN,IND,31,21,8,8,10
2008,9,REG,BUF,NYJ,17,26,7,7,-9
2008,9,REG,CHI,DET,27,23,14,7,4
2008,9,REG,CIN,JAX,21,19,7,7,2
2008,9,REG,CLE,BAL,27,37,7,7,-10
2008,9,REG,KC,TB,27,30,7,7,-3
2008,9,REG,MIN,HOU,28,21,14,7,7
2008,9,REG,STL,ARI,13,34,7,7,-21
2008,9,REG,TEN,GB,19,16,6,14,3
2008,9,REG,DEN,MIA,17,26,13,7,-9
2008,9,REG,NYG,DAL,35,14,7,7,21
2008,9,REG,OAK,ATL,0,24,7,7,-24
2008,9,REG,SEA,PHI,7,26,7,7,-19
2008,9,REG,IND,NE,18,15,6,7,3
2008,9,REG,WAS,PIT,6,23,8,8,-17
2008,10,REG,CLE,DEN,30,34,4,4,-4
2008,10,REG,ATL,NO,34,20,7,14,14
2008,10,REG,CHI,TEN,14,21,7,7,-7
2008,10,REG,DET,JAX,14,38,7,7,-24
2008,10,REG,HOU,BAL,13,41,7,7,-28
2008,10,REG,MIA,SEA,21,19,7,7,2
2008,10,REG,MIN,GB,28,27,7,7,1
2008,10,REG,NE,BUF,20,10,7,7,10
2008,10,REG,NYJ,STL,47,3,7,7,44
2008,10,REG,OAK,CAR,6,17,7,14,-11
2008,10,REG,PIT,IND,20,24,6,7,-4
2008,10,REG,SD,KC,20,19,14,7,1
2008,10,REG,PHI,NYG,31,36,7,7,-5
2008,10,REG,ARI,SF,29,24,8,15,5
2008,11,REG,NE,NYJ,31,34,4,4,-3
2008,11,REG,ATL,DEN,20,24,7,10,-4
2008,11,REG,CAR,DET,31,22,7,7,9
2008,11,REG,CIN,PHI,13,13,14,7,0
2008,11,REG,GB,CHI,37,3,7,7,34
2008,11,REG,IND,HOU,33,27,7,7,6
2008,11,REG,KC,NO,20,30,7,7,-10
2008,11,REG,MIA,OAK,17,15,7,7,2
2008,11,REG,NYG,BAL,30,10,7,7,20
2008,11,REG,TB,MIN,19,13,14,7,6
2008,11,REG,SEA,ARI,20,26,7,6,-6
2008,11,REG,SF,STL,35,16,6,7,19
2008,11,REG,JAX,TEN,14,24,7,7,-10
2008,11,REG,PIT,SD,11,10,7,7,1
2008,11,REG,WAS,DAL,10,14,13,14,-4
2008,11,REG,BUF,CLE,27,29,8,11,-2
2008,12,REG,PIT,CIN,27,10,4,4,17
2008,12,REG,BAL,PHI,36,7,7,7,29
2008,12,REG,CLE,HOU,6,16,6,7,-10
2008,12,REG,DAL,SF,35,22,7,7,13
2008,12,REG,DET,TB,20,38,7,7,-18
2008,12,REG,JAX,MIN,12,30,7,7,-18
2008,12,REG,KC,BUF,31,54,7,6,-23
2008,12,REG,MIA,NE,28,48,7,10,-20
2008,12,REG,STL,CHI,3,27,7,7,-24
2008,12,REG,TEN,NYJ,13,34,7,10,-21
2008,12,REG,DEN,OAK,10,31,7,7,-21
2008,12,REG,ARI,NYG,29,37,7,7,-8
2008,12,REG,ATL,CAR,45,28,7,7,17
2008,12,REG,SEA,WAS,17,20,7,7,-3
2008,12,REG,SD,IND,20,23,7,7,-3
2008,12,REG,NO,GB,51,29,8,8,22
2008,13,REG,DET,TEN,10,47,4,4,-37
2008,13,REG,DAL,SEA,34,9,4,4,25
2008,13,REG,PHI,ARI,48,20,4,4,28
2008,13,REG,BUF,SF,3,10,7,7,-7
2008,13,REG,CIN,BAL,3,34,10,7,-31
2008,13,REG,CLE,IND,6,10,7,7,-4
2008,13,REG,GB,CAR,31,35,6,7,-4
2008,13,REG,STL,MIA,12,16,7,7,-4
2008,13,REG,TB,NO,23,20,7,6,3
2008,13,REG,WAS,NYG,7,23,7,7,-16
2008,13,REG,SD,ATL,16,22,7,7,-6
2008,13,REG,NE,PIT,10,33,7,10,-23
2008,13,REG,NYJ,DEN,17,34,7,7,-17
2008,13,REG,OAK,KC,13,20,7,7,-7
2008,13,REG,MIN,CHI,34,14,7,7,20
2008,13,REG,HOU,JAX,30,17,8,8,13
2008,14,REG,SD,OAK,34,7,4,4,27
2008,14,REG,CHI,JAX,23,10,7,6,13
2008,14,REG,DET,MIN,16,20,10,7,-4
2008,14,REG,GB,HOU,21,24,7,6,-3
2008,14,REG,IND,CIN,35,3,7,7,32
2008,14,REG,NO,ATL,29,25,7,7,4
2008,14,REG,NYG,PHI,14,20,7,10,-6
2008,14,REG,TEN,CLE,28,9,10,7,19
2008,14,REG,BUF,MIA,3,16,7,7,-13
2008,14,REG,DEN,KC,24,17,7,7,7
2008,14,REG,SEA,NE,21,24,10,7,-3
2008,14,REG,SF,NYJ,24,14,7,7,10
2008,14,REG,ARI,STL,34,10,10,7,24
2008,14,REG,PIT,DAL,20,13,7,10,7
2008,14,REG,BAL,WAS,24,10,7,7,14
2008,14,REG,CAR,TB,38,23,8,8,15
2008,15,REG,CHI,NO,27,24,4,4,3
2008,15,REG,ATL,TB,13,10,7,6,3
2008,15,REG,CIN,WAS,20,13,7,7,7
2008,15,REG,HOU,TEN,13,12,7,7,1
2008,15,REG,IND,DET,31,21,7,7,10
2008,15,REG,JAX,GB,20,16,7,7,4
2008,15,REG,KC,SD,21,22,7,10,-1
2008,15,REG,MIA,SF,14,9,7,7,5
2008,15,REG,NYJ,BUF,31,27,7,7,4
2008,15,REG,STL,SEA,20,23,7,7,-3
2008,15,REG,ARI,MIN,14,35,7,7,-21
2008,15,REG,BAL,PIT,9,13,7,7,-4
2008,15,REG,CAR,DEN,30,10,6,7,20
2008,15,REG,OAK,NE,26,49,10,7,-23
2008,15,REG,DAL,NYG,20,8,7,7,12
2008,15,REG,PHI,CLE,30,10,8,8,20
2008,16,REG,JAX,IND,24,31,4,4,-7
2008,16,REG,DAL,BAL,24,33,6,6,-9
2008,16,REG,CLE,CIN,0,14,6,7,-14
2008,16,REG,DET,NO,7,42,7,10,-35
2008,16,REG,KC,MIA,31,38,7,7,-7
2008,16,REG,NE,ARI,47,7,7,7,40
2008,16,REG,STL,SF,16,17,7,7,-1
2008,16,REG,TB,SD,24,41,7,7,-17
2008,16,REG,TEN,PIT,31,14,7,7,17
2008,16,REG,DEN,BUF,23,30,7,7,-7
2008,16,REG,OAK,HOU,27,16,7,7,11
2008,16,REG,SEA,NYJ,13,3,7,7,10
2008,16,REG,MIN,ATL,17,24,7,7,-7
2008,16,REG,WAS,PHI,10,3,7,6,7
2008,16,REG,NYG,CAR,34,28,7,7,6
2008,16,REG,CHI,GB,20,17,11,8,3
2008,17,REG,ATL,STL,31,27,7,7,4
2008,17,REG,BUF,NE,0,13,7,7,-13
2008,17,REG,CIN,KC,16,6,7,7,10
2008,17,REG,GB,DET,31,21,6,7,10
2008,17,REG,HOU,CHI,31,24,7,6,7
2008,17,REG,IND,TEN,23,0,10,7,23
2008,17,REG,MIN,NYG,20,19,7,7,1
2008,17,REG,NO,CAR,31,33,7,7,-2
2008,17,REG,PIT,CLE,31,0,7,7,31
2008,17,REG,TB,OAK,24,31,7,7,-7
2008,17,REG,ARI,SEA,34,21,7,7,13
2008,17,REG,BAL,JAX,27,7,8,10,20
2008,17,REG,NYJ,MIA,17,24,7,7,-7
2008,17,REG,PHI,DAL,44,6,7,8,38
2008,17,REG,SF,WAS,27,24,7,7,3
2008,17,REG,SD,DEN,52,21,7,7,31
2009,1,REG,PIT,TEN,13,10,7,7,3
2009,1,REG,ATL,MIA,19,7,7,7,12
2009,1,REG,BAL,KC,38,24,7,7,14
2009,1,REG,CAR,PHI,10,38,7,7,-28
2009,1,REG,CIN,DEN,7,12,7,7,-5
2009,1,REG,CLE,MIN,20,34,7,7,-14
2009,1,REG,HOU,NYJ,7,24,7,7,-17
2009,1,REG,IND,JAX,14,12,7,7,2
2009,1,REG,NO,DET,45,27,7,7,18
2009,1,REG,TB,DAL,21,34,7,7,-13
2009,1,REG,ARI,SF,16,20,7,7,-4
2009,1,REG,NYG,WAS,23,17,7,7,6
2009,1,REG,SEA,STL,28,0,7,7,28
2009,1,REG,GB,CHI,21,15,7,7,6
2009,1,REG,NE,BUF,25,24,7,7,1
2009,1,REG,OAK,SD,20,24,7,7,-4
2009,2,REG,ATL,CAR,28,20,7,7,8
2009,2,REG,DET,MIN,13,27,7,7,-14
2009,2,REG,GB,CIN,24,31,7,7,-7
2009,2,REG,JAX,ARI,17,31,7,7,-14
2009,2,REG,KC,OAK,10,13,7,6,-3
2009,2,REG,NYJ,NE,16,9,7,6,7
2009,2,REG,PHI,NO,22,48,7,7,-26
2009,2,REG,TEN,HOU,31,34,10,7,-3
2009,2,REG,WAS,STL,9,7,7,7,2
2009,2,REG,BUF,TB,33,20,6,7,13
2009,2,REG,SF,SEA,23,10,7,7,13
2009,2,REG,CHI,PIT,17,14,7,10,3
2009,2,REG,DEN,CLE,27,6,7,7,21
2009,2,REG,SD,BAL,26,31,6,7,-5
2009,2,REG,DAL,NYG,31,33,7,7,-2
2009,2,REG,MIA,IND,23,27,8,8,-4
2009,3,REG,BAL,CLE,34,3,7,7,31
2009,3,REG,DET,WAS,19,14,7,7,5
2009,3,REG,HOU,JAX,24,31,7,7,-7
2009,3,REG,MIN,SF,27,24,7,7,3
2009,3,REG,NE,ATL,26,10,7,7,16
2009,3,REG,NYJ,TEN,24,17,7,7,7
2009,3,REG,PHI,KC,34,14,7,7,20
2009,3,REG,STL,GB,17,36,7,7,-19
2009,3,REG,TB,NYG,0,24,7,7,-24
2009,3,REG,BUF,NO,7,27,7,7,-20
2009,3,REG,SEA,CHI,19,25,7,7,-6
2009,3,REG,CIN,PIT,23,20,7,7,3
2009,3,REG,OAK,DEN,3,23,7,7,-20
2009,3,REG,SD,MIA,23,13,7,6,10
2009,3,REG,ARI,IND,10,31,7,6,-21
2009,3,REG,DAL,CAR,21,7,8,8,14
2009,4,REG,CHI,DET,48,24,7,7,24
2009,4,REG,CLE,CIN,20,23,7,7,-3
2009,4,REG,HOU,OAK,29,6,7,7,23
2009,4,REG,IND,SEA,34,17,7,7,17
2009,4,REG,JAX,TEN,37,17,7,7,20
2009,4,REG,KC,NYG,16,27,7,7,-11
2009,4,REG,NE,BAL,27,21,7,7,6
2009,4,REG,WAS,TB,16,13,7,7,3
2009,4,REG,MIA,BUF,38,10,7,7,28
2009,4,REG,NO,NYJ,24,10,7,7,14
2009,4,REG,DEN,DAL,17,10,7,6,7
2009,4,REG,SF,STL,35,0,7,7,35
2009,4,REG,PIT,SD,38,28,7,7,10
2009,4,REG,MIN,GB,30,23,8,8,7
2009,5,REG,BAL,CIN,14,17,7,7,-3
2009,5,REG,BUF,CLE,3,6,7,7,-3
2009,5,REG,CAR,WAS,20,17,13,7,3
2009,5,REG,DET,PIT,20,28,7,7,-8
2009,5,REG,KC,DAL,20,26,7,7,-6
2009,5,REG,NYG,OAK,44,7,7,7,37
2009,5,REG,PHI,TB,33,14,14,7,19
2009,5,REG,STL,MIN,10,38,7,6,-28
2009,5,REG,SF,ATL,10,45,7,14,-35
2009,5,REG,ARI,HOU,28,21,14,7,7
2009,5,REG,DEN,NE,20,17,7,7,3
2009,5,REG,SEA,JAX,41,0,7,7,41
2009,5,REG,TEN,IND,9,31,7,7,-22
2009,5,REG,MIA,NYJ,31,27,8,8,4
2009,6,REG,CIN,HOU,17,28,7,7,-11
2009,6,REG,GB,DET,26,0,13,7,26
2009,6,REG,JAX,STL,23,20,7,7,3
2009,6,REG,MIN,BAL,33,31,7,7,2
2009,6,REG,NO,NYG,48,27,14,7,21
2009,6,REG,PIT,CLE,27,14,7,7,13
2009,6,REG,TB,CAR,21,28,7,7,-7
2009,6,REG,WAS,KC,6,14,7,7,-8
2009,6,REG,OAK,PHI,13,9,7,7,4
2009,6,REG,SEA,ARI,3,27,7,7,-24
2009,6,REG,NE,TEN,59,0,7,7,59
2009,6,REG,NYJ,BUF,13,16,6,7,-3
2009,6,REG,ATL,CHI,21,14,7,14,7
2009,6,REG,SD,DEN,23,34,15,8,-11
2009,7,REG,CLE,GB,3,31,7,7,-28
2009,7,REG,HOU,SF,24,21,7,14,3
2009,7,REG,KC,SD,7,37,7,6,-30
2009,7,REG,PIT,MIN,27,17,7,7,10
2009,7,REG,STL,IND,6,42,7,14,-36
2009,7,REG,TB,NE,7,35,7,7,-28
2009,7,REG,CAR,BUF,9,20,7,7,-11
2009,7,REG,OAK,NYJ,0,38,7,7,-38
2009,7,REG,CIN,CHI,45,10,7,7,35
2009,7,REG,DAL,ATL,37,21,14,7,16
2009,7,REG,MIA,NO,34,46,13,7,-12
2009,7,REG,NYG,ARI,17,24,7,7,-7
2009,7,REG,WAS,PHI,17,27,8,8,-10
2009,8,REG,BAL,DEN,30,7,14,13,23
2009,8,REG,BUF,HOU,10,31,7,7,-21
2009,8,REG,CHI,CLE,30,6,7,7,24
2009,8,REG,DAL,SEA,38,17,7,14,21
2009,8,REG,DET,STL,10,17,14,7,-7
2009,8,REG,IND,SF,18,14,7,7,4
2009,8,REG,NYJ,MIA,25,30,7,7,-5
2009,8,REG,PHI,NYG,40,17,6,7,23
2009,8,REG,SD,OAK,24,16,7,7,8
2009,8,REG,TEN,JAX,30,13,14,14,17
2009,8,REG,ARI,CAR,21,34,7,7,-13
2009,8,REG,GB,MIN,26,38,7,7,-12
2009,8,REG,NO,ATL,35,27,8,8,8
2009,9,REG,ATL,WAS,31,17,6,13,14
2009,9,REG,CHI,ARI,21,41,7,7,-20
2009,9,REG,CIN,BAL,17,7,14,7,10
2009,9,REG,IND,HOU,20,17,7,7,3
2009,9,REG,JAX,KC,24,21,7,14,3
2009,9,REG,NE,MIA,27,17,14,7,10
2009,9,REG,TB,GB,38,28,14,7,10
2009,9,REG,NO,CAR,30,20,6,7,10
2009,9,REG,SEA,DET,32,20,7,7,12
2009,9,REG,NYG,SD,20,21,7,7,-1
2009,9,REG,SF,TEN,27,34,7,7,-7
2009,9,REG,PHI,DAL,16,20,7,7,-4
2009,9,REG,DEN,PIT,10,28,8,15,-18
2009,10,REG,SF,CHI,10,6,4,4,4
2009,10,REG,CAR,ATL,28,19,7,7,9
2009,10,REG,MIA,TB,25,23,7,7,2
2009,10,REG,MIN,DET,27,10,14,7,17
2009,10,REG,NYJ,JAX,22,24,14,7,-2
2009,10,REG,PIT,CIN,12,18,6,7,-6
2009,10,REG,STL,NO,23,28,14,7,-5
2009,10,REG,TEN,BUF,41,17,7,14,24
2009,10,REG,WAS,DEN,27,17,7,6,10
2009,10,REG,OAK,KC,10,16,14,7,-6
2009,10,REG,ARI,SEA,31,20,7,7,11
2009,10,REG,GB,DAL,17,7,7,7,10
2009,10,REG,SD,PHI,31,23,7,7,8
2009,10,REG,IND,NE,35,34,7,7,1
2009,10,REG,CLE,BAL,0,16,15,8,-16
2009,11,REG,CAR,MIA,17,24,4,4,-7
2009,11,REG,BAL,IND,15,17,6,7,-2
2009,11,REG,DAL,WAS,7,6,7,7,1
2009,11,REG,DET,CLE,38,37,7,6,1
2009,11,REG,GB,SF,30,24,7,10,6
2009,11,REG,JAX,BUF,18,15,7,7,3
2009,11,REG,KC,PIT,27,24,7,7,3
2009,11,REG,MIN,SEA,35,9,7,7,26
2009,11,REG,NYG,ATL,34,31,14,7,3
2009,11,REG,TB,NO,7,38,7,7,-31
2009,11,REG,STL,ARI,13,21,7,7,-8
2009,11,REG,DEN,SD,3,32,7,7,-29
2009,11,REG,NE,NYJ,31,14,7,7,17
2009,11,REG,OAK,CIN,20,17,7,7,3
2009,11,REG,CHI,PHI,20,24,10,7,-4
2009,11,REG,HOU,TEN,17,20,15,8,-3
2009,12,REG,DET,GB,12,34,4,4,-22
2009,12,REG,DAL,OAK,24,7,4,4,17
2009,12,REG,DEN,NYG,26,6,4,4,20
2009,12,REG,ATL,TB,20,17,7,7,3
2009,12,REG,BUF,MIA,31,14,7,10,17
2009,12,REG,CIN,CLE,16,7,7,7,9
2009,12,REG,HOU,IND,27,35,6,7,-8
2009,12,REG,NYJ,CAR,17,6,7,10,11
2009,12,REG,PHI,WAS,27,24,7,7,3
2009,12,REG,STL,SEA,17,27,7,7,-10
2009,12,REG,SD,KC,43,14,7,7,29
2009,12,REG,SF,JAX,20,3,7,7,17
2009,12,REG,MIN,CHI,36,10,7,7,26
2009,12,REG,TEN,ARI,20,17,6,7,3
2009,12,REG,BAL,PIT,20,17,7,7,3
2009,12,REG,NO,NE,38,17,8,8,21
2009,13,REG,BUF,NYJ,13,19,4,4,-6
2009,13,REG,ATL,PHI,7,34,7,7,-27
2009,13,REG,CAR,TB,16,6,7,7,10
2009,13,REG,CHI,STL,17,9,7,7,8
2009,13,REG,CIN,DET,23,13,7,10,10
2009,13,REG,IND,TEN,27,17,7,7,10
2009,13,REG,JAX,HOU,23,18,7,7,5
2009,13,REG,KC,DEN,13,44,7,10,-31
2009,13,REG,MIA,NE,22,21,7,6,1
2009,13,REG,PIT,OAK,24,27,7,10,-3
2009,13,REG,WAS,NO,30,33,7,6,-3
2009,13,REG,CLE,SD,23,30,7,7,-7
2009,13,REG,NYG,DAL,31,24,10,10,7
2009,13,REG,SEA,SF,20,17,7,7,3
2009,13,REG,ARI,MIN,30,17,7,7,13
2009,13,REG,GB,BAL,27,14,11,8,13
2009,14,REG,CLE,PIT,13,6,4,4,7
2009,14,REG,ATL,NO,23,26,7,7,-3
2009,14,REG,BAL,DET,48,3,6,7,45
2009,14,REG,CHI,GB,14,21,7,6,-7
2009,14,REG,HOU,SEA,34,7,7,7,27
2009,14,REG,IND,DEN,28,16,7,7,12
2009,14,REG,JAX,MIA,10,14,7,7,-4
2009,14,REG,KC,BUF,10,16,7,10,-6
2009,14,REG,MIN,CIN,30,10,7,7,20
2009,14,REG,NE,CAR,20,10,7,7,10
2009,14,REG,TB,NYJ,3,26,7,10,-23
2009,14,REG,OAK,WAS,13,34,7,7,-21
2009,14,REG,TEN,STL,47,7,7,7,40
2009,14,REG,DAL,SD,17,20,7,7,-3
2009,14,REG,NYG,PHI,38,45,7,7,-7
2009,14,REG,SF,ARI,24,9,8,8,15
2009,15,REG,JAX,IND,31,35,4,4,-4
2009,15,REG,NO,DAL,17,24,6,6,-7
2009,15,REG,BUF,NE,10,17,7,7,-7
2009,15,REG,DET,ARI,24,31,7,6,-7
2009,15,REG,KC,CLE,34,41,7,10,-7
2009,15,REG,NYJ,ATL,7,10,7,7,-3
2009,15,REG,STL,HOU,13,16,7,7,-3
2009,15,REG,TEN,MIA,27,24,7,7,3
2009,15,REG,DEN,OAK,19,20,7,7,-1
2009,15,REG,SD,CIN,27,24,7,7,3
2009,15,REG,BAL,CHI,31,7,7,7,24
2009,15,REG,PHI,SF,27,13,7,6,14
2009,15,REG,PIT,GB,37,36,10,7,1
2009,15,REG,SEA,TB,7,24,7,7,-17
2009,15,REG,CAR,MIN,26,7,7,7,19
2009,15,REG,WAS,NYG,12,45,8,8,-33
2009,16,REG,TEN,SD,17,42,5,5,-25
2009,16,REG,ATL,BUF,31,3,7,7,28
2009,16,REG,CIN,KC,17,10,7,7,7
2009,16,REG,CLE,OAK,23,9,7,7,14
2009,16,REG,GB,SEA,48,10,7,7,38
2009,16,REG,MIA,HOU,20,27,7,7,-7
2009,16,REG,NE,JAX,35,7,7,10,28
2009,16,REG,NO,TB,17,20,8,7,-3
2009,16,REG,NYG,CAR,9,41,6,7,-32
2009,16,REG,PIT,BAL,23,20,7,7,3
2009,16,REG,ARI,STL,31,10,7,7,21
2009,16,REG,SF,DET,20,6,7,7,14
2009,16,REG,IND,NYJ,15,29,10,7,-14
2009,16,REG,PHI,DEN,30,27,7,7,3
2009,16,REG,WAS,DAL,0,17,6,8,-17
2009,16,REG,CHI,MIN,36,30,8,8,6
2009,17,REG,BUF,IND,30,7,7,7,23
2009,17,REG,CAR,NO,23,10,7,7,13
2009,17,REG,CLE,JAX,23,17,7,7,6
2009,17,REG,DET,CHI,23,37,7,6,-14
2009,17,REG,HOU,NE,34,27,7,7,7
2009,17,REG,MIA,PIT,24,30,7,7,-6
2009,17,REG,MIN,NYG,44,7,6,7,37
2009,17,REG,STL,SF,6,28,7,7,-22
2009,17,REG,TB,ATL,10,20,7,7,-10
2009,17,REG,ARI,GB,7,33,7,7,-26
2009,17,REG,DAL,PHI,24,0,7,7,24
2009,17,REG,DEN,KC,24,44,7,7,-20
2009,17,REG,OAK,BAL,13,21,7,7,-8
2009,17,REG,SD,WAS,23,20,9,7,3
2009,17,REG,SEA,TEN,13,17,7,9,-4
2009,17,REG,NYJ,CIN,37,0,7,7,37
2010,1,REG,NO,MIN,14,9,7,7,5
2010,1,REG,BUF,MIA,10,15,7,7,-5
2010,1,REG,CHI,DET,19,14,7,7,5
2010,1,REG,HOU,IND,34,24,7,7,10
2010,1,REG,JAX,DEN,24,17,7,7,7
2010,1,REG,NE,CIN,38,24,7,7,14
2010,1,REG,NYG,CAR,31,18,7,7,13
2010,1,REG,PIT,ATL,15,9,7,7,6
2010,1,REG,TB,CLE,17,14,7,7,3
2010,1,REG,TEN,OAK,38,13,7,7,25
2010,1,REG,PHI,GB,20,27,7,7,-7
2010,1,REG,SEA,SF,31,6,7,7,25
2010,1,REG,STL,ARI,13,17,7,7,-4
2010,1,REG,WAS,DAL,13,7,7,7,6
2010,1,REG,NYJ,BAL,9,10,7,7,-1
2010,1,REG,KC,SD,21,14,7,7,7
2010,2,REG,ATL,ARI,41,7,7,7,34
2010,2,REG,CAR,TB,7,20,7,7,-13
2010,2,REG,CIN,BAL,15,10,7,6,5
2010,2,REG,CLE,KC,14,16,7,6,-2
2010,2,REG,DAL,CHI,20,27,7,7,-7
2010,2,REG,DET,PHI,32,35,7,7,-3
2010,2,REG,GB,BUF,34,7,7,7,27
2010,2,REG,MIN,MIA,10,14,10,7,-4
2010,2,REG,TEN,PIT,11,19,7,7,-8
2010,2,REG,DEN,SEA,31,14,7,7,17
2010,2,REG,OAK,STL,16,14,7,7,2
2010,2,REG,NYJ,NE,28,14,6,7,14
2010,2,REG,SD,JAX,38,13,6,7,25
2010,2,REG,WAS,HOU,27,30,7,7,-3
2010,2,REG,IND,NYG,38,14,7,7,24
2010,2,REG,SF,NO,22,25,8,11,-3
2010,3,REG,BAL,CLE,24,17,7,7,7
2010,3,REG,CAR,CIN,7,20,7,7,-13
2010,3,REG,HOU,DAL,13,27,7,7,-14
2010,3,REG,KC,SF,31,10,7,6,21
2010,3,REG,MIN,DET,24,10,7,7,14
2010,3,REG,NE,BUF,38,30,7,7,8
2010,3,REG,NO,ATL,24,27,6,7,-3
2010,3,REG,NYG,TEN,10,29,7,7,-19
2010,3,REG,TB,PIT,13,38,7,7,-25
2010,3,REG,JAX,PHI,3,28,7,7,-25
2010,3,REG,STL,WAS,30,16,7,7,14
2010,3,REG,ARI,OAK,24,23,7,7,1
2010,3,REG,DEN,IND,13,27,7,7,-14
2010,3,REG,SEA,SD,27,20,7,7,7
2010,3,REG,MIA,NYJ,23,31,7,7,-8
2010,3,REG,CHI,GB,20,17,8,8,3
2010,4,REG,ATL,SF,16,14,7,7,2
2010,4,REG,BUF,NYJ,14,38,7,7,-24
2010,4,REG,CLE,CIN,23,20,7,7,3
2010,4,REG,GB,DET,28,26,6,7,2
2010,4,REG,NO,CAR,16,14,7,7,2
2010,4,REG,PIT,BAL,14,17,7,7,-3
